SITE_ID,VISIT_NO,TAXANAME,ABUND,GENUS_CNT,SPECIES_CNT
NLA06608-MN:56-0306,1,Bosmina,1,Bosmina,NA
NLA06608-MN:56-0306,1,Chaoborus albipes,7,Chaoborus,albipes
NLA06608-MN:56-0306,1,Chaoborus punctipennis,9,Chaoborus,punctipennis
NLA06608-MN:56-0306,1,Cyclopidae,8,Mesocyclops,NA
NLA06608-MN:56-0306,1,Cyclopidae,35,NA,NA
NLA06608-MN:56-0306,1,Daphnia catawba/pulex complex,1,Daphnia,pulex
NLA06608-MN:56-0306,1,Daphnia mendotae complex,21,Daphnia,mendotae
NLA06608-MN:56-0306,1,Daphnia retrocurva,58,Daphnia,retrocurva
NLA06608-MN:56-0306,1,Diaphanosoma,19,Diaphanosoma,NA
NLA06608-MN:56-0306,1,Diaptomidae,149,NA,NA
NLA06608-MN:56-0306,1,Collotheca,3,Collotheca,NA
NLA06608-MN:56-0306,1,Conochilidae,27,NA,NA
NLA06608-MN:56-0306,1,Kellicottia longispina,4,Kellicottia,longispina
NLA06608-MN:56-0306,1,Keratella cceo,15,Keratella,cceo
NLA06608-MN:56-0306,1,Keratella cceo,123,Keratella,cceo
NLA06608-MN:56-0306,1,Polyarthra,22,Polyarthra,NA
NLA06608-MN:56-0306,1,Pompholyx,6,Pompholyx,sulcata
NLA06608-MN:56-0306,1,Trichocerca,4,Trichocerca,NA
NLA06608-MN:61-0037,1,UNID,1,NA,NA
NLA06608-MN:61-0037,1,Bosmina,17,Bosmina,NA
NLA06608-MN:61-0037,1,Ceriodaphnia,7,Ceriodaphnia,NA
NLA06608-MN:61-0037,1,Chaoborus albipes,19,Chaoborus,albipes
NLA06608-MN:61-0037,1,Chaoborus punctipennis,16,Chaoborus,punctipennis
NLA06608-MN:61-0037,1,Cyclopidae,4,Diacyclops,NA
NLA06608-MN:61-0037,1,Cyclopidae,77,NA,NA
NLA06608-MN:61-0037,1,Diaphanosoma,12,Diaphanosoma,NA
NLA06608-MN:61-0037,1,Diaptomidae,4,NA,NA
NLA06608-MN:61-0037,1,Asplanchna,13,Asplanchna,NA
NLA06608-MN:61-0037,1,Collotheca,9,Collotheca,NA
NLA06608-MN:61-0037,1,Conochilidae,19,NA,NA
NLA06608-MN:61-0037,1,Kellicottia longispina,1,Kellicottia,longispina
NLA06608-MN:61-0037,1,Keratella cceo,11,Keratella,cceo
NLA06608-MN:61-0037,1,Keratella cceo,17,Keratella,cceo
NLA06608-MN:61-0037,1,Keratella cceo,84,Keratella,cceo
NLA06608-MN:61-0037,1,Polyarthra,52,Polyarthra,NA
NLA06608-MN:61-0037,1,Pompholyx,81,Pompholyx,sulcata
NLA06608-MN:61-0037,1,Synchaeta,1,Synchaeta,NA
NLA06608-MN:61-0037,1,Trichocerca,12,Trichocerca,NA
NLA06608-MN:74-0023,1,Cyclopidae,16,Mesocyclops,NA
NLA06608-MN:74-0023,1,Cyclopidae,40,NA,NA
NLA06608-MN:74-0023,1,Daphnia retrocurva,116,Daphnia,retrocurva
NLA06608-MN:74-0023,1,Diaphanosoma,1,Diaphanosoma,NA
NLA06608-MN:74-0023,1,Diaptomidae,67,NA,NA
NLA06608-MN:74-0023,1,Eubosmina,5,Eubosmina,NA
NLA06608-MN:74-0023,1,Leptodora,1,Leptodora,kindtii
NLA06608-MN:74-0023,1,Conochilidae,292,NA,NA
NLA06608-MN:74-0023,1,Kellicottia bostoniensis,3,Kellicottia,bostonensis
NLA06608-MN:74-0023,1,Keratella cceo,2,Keratella,cceo
NLA06608-MN:74-0023,1,Keratella cceo,1,Keratella,cceo
NLA06608-MN:74-0023,1,Polyarthra,2,Polyarthra,NA
NLA06608-MN:75-0200,1,Chydoridae,49,NA,NA
NLA06608-MN:75-0200,1,Cyclopidae,37,Acanthocyclops,NA
NLA06608-MN:75-0200,1,Daphnia catawba/pulex complex,97,Daphnia,pulex
NLA06608-MN:75-0200,1,Daphnia retrocurva,1,Daphnia,retrocurva
NLA06608-MN:75-0200,1,Diaptomidae,49,NA,NA
NLA06608-MN:75-0200,1,Conochilidae,17,NA,NA
NLA06608-MN:75-0200,1,Keratella cceo,265,Keratella,cceo
NLA06608-MN:77-0019,1,Bosmina,1,Bosmina,NA
NLA06608-MN:77-0019,1,Ceriodaphnia,9,Ceriodaphnia,NA
NLA06608-MN:77-0019,1,Chaoborus punctipennis,4,Chaoborus,punctipennis
NLA06608-MN:77-0019,1,Cyclopidae,3,Mesocyclops,NA
NLA06608-MN:77-0019,1,Cyclopidae,1,Orthocyclops,NA
NLA06608-MN:77-0019,1,Cyclopidae,22,NA,NA
NLA06608-MN:77-0019,1,Daphnia mendotae complex,101,Daphnia,mendotae
NLA06608-MN:77-0019,1,Diaphanosoma,8,Diaphanosoma,NA
NLA06608-MN:77-0019,1,Diaptomidae,43,NA,NA
NLA06608-MN:77-0019,1,Asplanchna,1,Asplanchna,NA
NLA06608-MN:77-0019,1,Collotheca,4,Collotheca,NA
NLA06608-MN:77-0019,1,Conochilidae,88,NA,NA
NLA06608-MN:77-0019,1,Gastropus,2,Gastropus,NA
NLA06608-MN:77-0019,1,Keratella cceo,15,Keratella,cceo
NLA06608-MN:77-0019,1,Keratella cceo,7,Keratella,cceo
NLA06608-MN:77-0019,1,Keratella quadrata,3,Keratella,quadrata
NLA06608-MN:77-0019,1,Polyarthra,94,Polyarthra,NA
NLA06608-MN:77-0019,1,Pompholyx,8,Pompholyx,sulcata
NLA06608-MN:87-0030,1,Bosmina,5,Bosmina,NA
NLA06608-MN:87-0030,1,Cyclopidae,2,NA,NA
NLA06608-MN:87-0030,1,Daphnia catawba/pulex complex,16,Daphnia,pulex
NLA06608-MN:87-0030,1,Daphnia mendotae complex,12,Daphnia,mendotae
NLA06608-MN:87-0030,1,Daphnia parvula,18,Daphnia,parvula
NLA06608-MN:87-0030,1,Diaphanosoma,9,Diaphanosoma,NA
NLA06608-MN:87-0030,1,Diaptomidae,161,NA,NA
NLA06608-MN:87-0030,1,Conochilidae,95,NA,NA
NLA06608-MN:87-0030,1,Keratella cceo,107,Keratella,cceo
NLA06608-MN:87-0030,1,Keratella quadrata,1,Keratella,quadrata
NLA06608-NELP-0253,1,Bosmina,14,Eubosmina,tubicen
NLA06608-NELP-0253,1,Cyclopidae,10,Mesocyclops,edax
NLA06608-NELP-0253,1,Cyclopidae,2,Cyclops,scutifer
NLA06608-NELP-0253,1,Cyclopidae,10,NA,NA
NLA06608-NELP-0253,1,Cyclopidae,6,NA,NA
NLA06608-NELP-0253,1,Daphnia mendotae complex,55,Daphnia,mendotae
NLA06608-NELP-0253,1,Diaphanosoma,8,Diaphanosoma,NA
NLA06608-NELP-0253,1,Diaptomidae,100,NA,NA
NLA06608-NELP-0253,1,Holopedium gibberum,11,Holopedium,gibberum
NLA06608-NELP-0253,1,Sida,1,Sida,crystallina
NLA06608-NELP-0253,1,Collotheca,1,Collotheca,NA
NLA06608-NELP-0253,1,Conochilidae,170,NA,NA
NLA06608-NELP-0253,1,Kellicottia bostoniensis,10,Kellicottia,bostoniensis
NLA06608-NELP-0253,1,Kellicottia longispina,72,Kellicottia,longispina
NLA06608-NELP-0253,1,Keratella cceo,3,Keratella,cceo
NLA06608-NELP-0253,1,Keratella cceo,4,Keratella,cceo
NLA06608-NELP-0253,1,Keratella taurocephala,13,Keratella,taurocephala
NLA06608-NELP-0253,1,Polyarthra,2,Polyarthra,NA
NLA06608-NELP-0253,1,Pompholyx,1,Pompholyx,sulcata
NLA06608-NELP-0955,1,Bosmina,2,Eubosmina,NA
NLA06608-NELP-0955,1,Cyclopidae,26,Microcyclops,rubellus
NLA06608-NELP-0955,1,Daphnia longiremis,14,Daphnia,longiremis
NLA06608-NELP-0955,1,Daphnia mendotae complex,35,Daphnia,galeata mendotae
NLA06608-NELP-0955,1,Diaptomidae,199,NA,NA
NLA06608-NELP-0955,1,Temoridae,14,Epischura,NA
NLA06608-NELP-0955,1,Conochilidae,110,NA,NA
NLA06608-NELP-0955,1,Kellicottia longispina,37,Kellicottia,longispina
NLA06608-NELP-0955,1,Keratella cceo,55,Keratella,cceo
NLA06608-NELP-1330,1,Ceriodaphnia,1,Ceriodaphnia,NA
NLA06608-NELP-1330,1,Chaoborus punctipennis,1,Chaoborus,punctipennis
NLA06608-NELP-1330,1,Cyclopidae,15,Ectocyclops,NA
NLA06608-NELP-1330,1,Daphnia catawba/pulex complex,84,Daphnia,pulex
NLA06608-NELP-1330,1,Diaphanosoma,15,Diaphanosoma,NA
NLA06608-NELP-1330,1,Diaptomidae,120,NA,NA
NLA06608-NELP-1330,1,Holopedium gibberum,2,Holopedium,gibberum
NLA06608-NELP-1330,1,Temoridae,5,Epischura,NA
NLA06608-NELP-1330,1,Conochilidae,29,NA,NA
NLA06608-NELP-1330,1,Filinia,1,Filinia,NA
NLA06608-NELP-1330,1,Kellicottia bostoniensis,8,Kellicottia,bostoniensis
NLA06608-NELP-1330,1,Kellicottia longispina,146,Kellicottia,longispina
NLA06608-NELP-1330,1,Keratella cceo,8,Keratella,cceo
NLA06608-NELP-1330,1,Keratella taurocephala,1,Keratella,taurocephala
NLA06608-NELP-1330,1,Polyarthra,5,Polyarthra,NA
NLA06608-NELP-1330,1,Trichocerca,7,Trichocerca,NA
NLA06608-NELP-2155,1,Bosmina,1,Eubosmina,NA
NLA06608-NELP-2155,1,Cyclopidae,3,Mesocyclops,edax
NLA06608-NELP-2155,1,Cyclopidae,51,NA,NA
NLA06608-NELP-2155,1,Daphnia ambigua,11,Daphnia,ambigua
NLA06608-NELP-2155,1,Daphnia catawba/pulex complex,91,Daphnia,pulex
NLA06608-NELP-2155,1,Diaptomidae,20,NA,NA
NLA06608-NELP-2155,1,Holopedium gibberum,28,Holopedium,gibberum
NLA06608-NELP-2155,1,Kellicottia longispina,61,Kellicottia,longispina
NLA06608-NELP-2155,1,Keratella cceo,74,Keratella,cceo
NLA06608-NELP-2155,1,Keratella quadrata,2,Keratella,quadrata
NLA06608-NELP-2155,1,Lecanidae,1,Lecane,mira
NLA06608-NELP-2155,1,Ploesoma,59,Ploesoma,lenticulare
NLA06608-NELP-2155,1,Polyarthra,4,Polyarthra,NA
NLA06608-NELP-2155,1,Synchaeta,138,Synchaeta,NA
NLA06608-NELP-2155,1,Trichocerca,1,Trichocerca,NA
NLA06608-NELP-3355,1,Bosmina,8,Eubosmina,longispina
NLA06608-NELP-3355,1,Ceriodaphnia,7,Ceriodaphnia,NA
NLA06608-NELP-3355,1,Cyclopidae,23,Microcyclops,rubellus
NLA06608-NELP-3355,1,Daphnia ambigua,1,Daphnia,ambigua
NLA06608-NELP-3355,1,Daphnia catawba/pulex complex,63,Daphnia,catawba
NLA06608-NELP-3355,1,Diaptomidae,113,NA,NA
NLA06608-NELP-3355,1,Temoridae,1,Epischura,NA
NLA06608-NELP-3355,1,Conochilidae,133,NA,NA
NLA06608-NELP-3355,1,Kellicottia bostoniensis,5,Kellicottia,bostoniensis
NLA06608-NELP-3355,1,Kellicottia longispina,48,Kellicottia,longispina
NLA06608-NELP-3355,1,Keratella cceo,1,Keratella,cceo
NLA06608-NELP-3355,1,Polyarthra,1,Polyarthra,NA
NLA06608-NELP-3355,1,Trichocerca,1,Trichocerca,NA
NLA06608-NELP-3586,1,Acari,1,NA,NA
NLA06608-NELP-3586,1,Bosmina,8,Eubosmina,tubicen
NLA06608-NELP-3586,1,Cyclopidae,58,Diacyclops,thomasi
NLA06608-NELP-3586,1,Daphnia,18,Daphnia,NA
NLA06608-NELP-3586,1,Daphnia longiremis,5,Daphnia,longiremis
NLA06608-NELP-3586,1,Diaptomidae,53,NA,NA
NLA06608-NELP-3586,1,Holopedium gibberum,64,Holopedium,gibberum
NLA06608-NELP-3586,1,Temoridae,3,Epischura,NA
NLA06608-NELP-3586,1,Asplanchna,21,Asplanchna,NA
NLA06608-NELP-3586,1,Brachionus calyciflorus,1,Brachionus,calyciflorus
NLA06608-NELP-3586,1,Conochilidae,75,NA,NA
NLA06608-NELP-3586,1,Kellicottia longispina,56,Kellicottia,longispina
NLA06608-NELP-3586,1,Keratella cceo,5,Keratella,cceo
NLA06608-NELP-3586,1,Keratella cceo,14,Keratella,cceo
NLA06608-NELP-3586,1,Keratella cceo,3,Keratella,cceo
NLA06608-NELP-3586,1,Keratella taurocephala,22,Keratella,taurocephala
NLA06608-NELP-3586,1,Keratella testudo,2,Keratella,testudo
NLA06608-NELP-3586,1,Ploesoma,4,Ploesoma,lenticulare
NLA06608-NELP-3586,1,Pompholyx,1,Pompholyx,sulcata
NLA06608-NELP-3586,1,Synchaeta,3,Synchaeta,NA
NLA06608-NELP-3586,1,Trichocerca,2,Trichocerca,NA
NLA06608-NH250L,1,UNID,3,NA,NA
NLA06608-NH250L,1,Cyclopidae,3,Mesocyclops,edax
NLA06608-NH250L,1,Cyclopidae,6,Microcyclops,rubellus
NLA06608-NH250L,1,Cyclopidae,48,NA,NA
NLA06608-NH250L,1,Cyclopidae,49,NA,NA
NLA06608-NH250L,1,Daphnia catawba/pulex complex,12,Daphnia,catawba
NLA06608-NH250L,1,Diaphanosoma,11,Diaphanosoma,NA
NLA06608-NH250L,1,Holopedium gibberum,126,Holopedium,gibberum
NLA06608-NH250L,1,Asplanchna,2,Asplanchna,NA
NLA06608-NH250L,1,Collotheca,1,Collotheca,NA
NLA06608-NH250L,1,Conochilidae,1,NA,NA
NLA06608-NH250L,1,Kellicottia bostoniensis,38,Kellicottia,bostoniensis
NLA06608-NH250L,1,Keratella cceo,1,Keratella,cceo
NLA06608-NH250L,1,Keratella cceo,134,Keratella,cceo
NLA06608-NH250L,1,Keratella taurocephala,3,Keratella,taurocephala
NLA06608-NH250L,1,Polyarthra,53,Polyarthra,NA
NLA06608-NH250L,1,Trichocerca,2,Trichocerca,NA
NLA06608-NH4912,1,Bosmina,3,Eubosmina,tubicen
NLA06608-NH4912,1,Chaoborus punctipennis,2,Chaoborus,punctipennis
NLA06608-NH4912,1,Cyclopidae,10,Ectocyclops,phaleratus
NLA06608-NH4912,1,Cyclopidae,2,Microcyclops,rubellus
NLA06608-NH4912,1,Daphnia ambigua,16,Daphnia,ambigua
NLA06608-NH4912,1,Daphnia catawba/pulex complex,29,Daphnia,catawba
NLA06608-NH4912,1,Diaphanosoma,35,Diaphanosoma,NA
NLA06608-NH4912,1,Diaptomidae,145,NA,NA
NLA06608-NH4912,1,Holopedium gibberum,3,Holopedium,gibberum
NLA06608-NH4912,1,Latona,3,Latona,setifera
NLA06608-NH4912,1,Temoridae,1,Epischura,NA
NLA06608-NH4912,1,Conochilidae,140,NA,NA
NLA06608-NH4912,1,Kellicottia longispina,13,Kellicottia,longispina
NLA06608-NH4912,1,Keratella,8,Keratella,NA
NLA06608-NH4912,1,Keratella taurocephala,70,Keratella,taurocephala
NLA06608-NH4912,1,Polyarthra,7,Polyarthra,NA
NLA06608-NH4912,1,Trichocerca,2,Trichocerca,NA
NLA06608-NV:2,1,Ceriodaphnia,50,Ceriodaphnia,NA
NLA06608-NV:2,1,Cyclopidae,1,NA,NA
NLA06608-NV:2,1,Daphnia mendotae complex,16,Daphnia,mendotae
NLA06608-NV:2,1,Diaphanosoma,3,Diaphanosoma,NA
NLA06608-NV:2,1,Diaptomidae,178,NA,NA
NLA06608-NV:2,1,Brachionus angularis,6,Brachionus,angularis
NLA06608-NV:2,1,Euchlanis,1,Euchlanis,NA
NLA06608-NV:2,1,Kellicottia longispina,1,Kellicottia,longispina
NLA06608-NV:2,1,Keratella cceo,8,Keratella,cceo
NLA06608-NV:2,1,Synchaeta,90,Synchaeta,NA
NLA06608-NV:2,1,Trichocerca,1,Trichocerca,NA
NLA06608-NV:3,1,Ceriodaphnia,63,Ceriodaphnia,NA
NLA06608-NV:3,1,Cyclopidae,1,NA,NA
NLA06608-NV:3,1,Daphnia catawba/pulex complex,246,Daphnia,pulex
NLA06608-NV:3,1,Diaptomidae,2,NA,NA
NLA06608-NV:3,1,Asplanchna,7,Asplanchna,NA
NLA06608-NV:3,1,Conochilidae,3,NA,NA
NLA06608-NV:3,1,Kellicottia longispina,60,Kellicottia,longispina
NLA06608-NV:3,1,Notholca,8,Notholca,NA
NLA06608-NV:3,1,Synchaeta,115,Synchaeta,NA
NLA06608-NV:4,1,Bosmina,45,Bosmina,NA
NLA06608-NV:4,1,Cyclopidae,32,Acanthocyclops,NA
NLA06608-NV:4,1,Cyclopidae,38,Mesocyclops,NA
NLA06608-NV:4,1,Daphnia mendotae complex,31,Daphnia,mendotae
NLA06608-NV:4,1,Diaphanosoma,26,Diaphanosoma,NA
NLA06608-NV:4,1,Brachionus angularis,217,Brachionus,angularis
NLA06608-NV:4,1,Brachionus caudatus,49,Brachionus,caudatus
NLA06608-NV:4,1,Polyarthra,2,Polyarthra,NA
NLA06608-NV:4,1,Synchaeta,1,Synchaeta,NA
NLA06608-NV:4,1,Trichocerca,1,Trichocerca,NA
NLA06608-OH:19,1,Bosmina,1,Bosmina,NA
NLA06608-OH:19,1,Ceriodaphnia,4,Ceriodaphnia,NA
NLA06608-OH:19,1,Chydoridae,1,NA,NA
NLA06608-OH:19,1,Cyclopidae,5,NA,NA
NLA06608-OH:19,1,Daphnia,2,Daphnia,NA
NLA06608-OH:19,1,Diaphanosoma,26,Diaphanosoma,NA
NLA06608-OH:19,1,Diaptomidae,3,NA,NA
NLA06608-OH:19,1,Conochilidae,32,NA,NA
NLA06608-OH:19,1,Keratella cceo,8,Keratella,cceo
NLA06608-OH:19,1,Keratella cceo,24,Keratella,cceo
NLA06608-OH:19,1,Ploesoma,3,Ploesoma,NA
NLA06608-OH:19,1,Trichocerca,1,Trichocerca,NA
NLA06608-OH:22,1,Cyclopidae,8,NA,NA
NLA06608-OH:22,1,Daphnia,27,Daphnia,NA
NLA06608-OH:22,1,Diaphanosoma,49,Diaphanosoma,NA
NLA06608-OH:22,1,Diaptomidae,27,NA,NA
NLA06608-OH:22,1,Kellicottia longispina,1,Kellicottia,longispina
NLA06608-OH:22,1,Keratella cceo,263,Keratella,cceo
NLA06608-OH:22,1,Testudinella,1,Testudinella,NA
NLA06608-R10BULLTR,1,Bosmina,67,Bosmina,NA
NLA06608-R10BULLTR,1,Cyclopidae,3,NA,NA
NLA06608-R10BULLTR,1,Diaptomidae,3,NA,NA
NLA06608-R10BULLTR,1,Collotheca,2,Collotheca,NA
NLA06608-R10BULLTR,1,Filinia,1,Filinia,terminalis
NLA06608-R10BULLTR,1,Gastropus,1,Gastropus,NA
NLA06608-R10BULLTR,1,Kellicottia longispina,207,Kellicottia,longispina
NLA06608-R10BULLTR,1,Keratella cceo,88,Keratella,cceo
NLA06608-R10BULLTR,1,Lecanidae,1,Lecane,NA
NLA06608-R10BULLTR,1,Ploesoma,17,Ploesoma,NA
NLA06608-R10BULLTR,1,Synchaeta,48,Synchaeta,NA
NLA06608-R10CAPEHO,1,Acari,1,NA,NA
NLA06608-R10CAPEHO,1,Aglaodiaptomus,31,Aglaodiaptomus,NA
NLA06608-R10CAPEHO,1,Ceriodaphnia,1,Ceriodaphnia,NA
NLA06608-R10CAPEHO,1,Cyclopidae,2,NA,NA
NLA06608-R10CAPEHO,1,Daphnia mendotae complex,35,Daphnia,mendotae
NLA06608-R10CAPEHO,1,Diaphanosoma,212,Diaphanosoma,NA
NLA06608-R10CAPEHO,1,UNID,1,NA,NA
NLA06608-R10CAPEHO,1,Asplanchna,1,Asplanchna,NA
NLA06608-R10CAPEHO,1,Conochilidae,231,NA,NA
NLA06608-R10CAPEHO,1,Kellicottia longispina,41,Kellicottia,longispina
NLA06608-R10CAPEHO,1,Lecanidae,1,Monostyla,NA
NLA06608-R10CAPEHO,1,Trichotria,1,Trichotria,NA
NLA06608-R10CHARLT,1,Bosmina,24,Bosmina,NA
NLA06608-R10CHARLT,1,Diaptomidae,155,NA,NA
NLA06608-R10CHARLT,1,Hesperodiaptomus,47,Hesperodiaptomus,NA
NLA06608-R10CHARLT,1,Holopedium gibberum,40,Holopedium,gibberum
NLA06608-R10CHARLT,1,Temoridae,23,Epischura,NA
NLA06608-R10CHARLT,1,Conochilidae,237,NA,NA
NLA06608-R10COUNCI,1,Bosmina,8,Bosmina,NA
NLA06608-R10COUNCI,1,Cyclopidae,6,NA,NA
NLA06608-R10COUNCI,1,Daphnia catawba/pulex complex,143,Daphnia,pulex
NLA06608-R10COUNCI,1,Daphnia mendotae complex,19,Daphnia,mendotae
NLA06608-R10COUNCI,1,Holopedium gibberum,62,Holopedium,gibberum
NLA06608-R10COUNCI,1,Asplanchna,1,Asplanchna,priodonta
NLA06608-R10COUNCI,1,Collotheca,6,Collotheca,NA
NLA06608-R10COUNCI,1,Kellicottia longispina,48,Kellicottia,longispina
NLA06608-R10COUNCI,1,Ploesoma,17,Ploesoma,NA
NLA06608-R10COUNCI,1,Synchaeta,1,Synchaeta,NA
NLA06608-R10DEERLA,1,Bosmina,12,Bosmina,NA
NLA06608-R10DEERLA,1,Daphnia mendotae complex,9,Daphnia,mendotae
NLA06608-R10DEERLA,1,Diaptomidae,349,NA,NA
NLA06608-R10DEERLA,1,Holopedium gibberum,4,Holopedium,gibberum
NLA06608-R10DEERLA,1,Temoridae,9,Epischura,NA
NLA06608-R10DEERLA,1,Conochilidae,180,NA,NA
NLA06608-R10DEERLA,1,Kellicottia bostoniensis,19,Kellicottia,bostonensis
NLA06608-R10DEERLA,1,Synchaeta,1,Synchaeta,NA
NLA06608-R10FISHLA,1,Bosmina,1,Bosmina,NA
NLA06608-R10FISHLA,1,Ceriodaphnia,204,Ceriodaphnia,NA
NLA06608-R10FISHLA,1,Chaoborus punctipennis,1,Chaoborus,punctipennis
NLA06608-R10FISHLA,1,Cyclopidae,23,Diacyclops,NA
NLA06608-R10FISHLA,1,Cyclopidae,20,NA,NA
NLA06608-R10FISHLA,1,Daphnia catawba/pulex complex,25,Daphnia,pulex
NLA06608-R10FISHLA,1,Daphnia mendotae complex,62,Daphnia,mendotae
NLA06608-R10FISHLA,1,Ascomorpha,2,Ascomorpha,NA
NLA06608-R10FISHLA,1,Conochilidae,101,NA,NA
NLA06608-R10FISHLA,1,Kellicottia bostoniensis,272,Kellicottia,bostonensis
NLA06608-R10FISHLA,1,Keratella cceo,3,Keratella,cceo
NLA06608-R10FISHLA,1,Polyarthra,5,Polyarthra,NA
NLA06608-R10FOURMI,1,Bosmina,22,Bosmina,NA
NLA06608-R10FOURMI,1,Cyclopidae,1,Diacyclops,NA
NLA06608-R10FOURMI,1,Cyclopidae,3,NA,NA
NLA06608-R10FOURMI,1,Daphnia mendotae complex,10,Daphnia,mendotae
NLA06608-R10FOURMI,1,Holopedium gibberum,243,Holopedium,gibberum
NLA06608-R10FOURMI,1,Asplanchna,2,Asplanchna,NA
NLA06608-R10FOURMI,1,Keratella cceo,1,Keratella,cceo
NLA06608-R10FOURMI,1,Ploesoma,1,Ploesoma,NA
NLA06608-R10FOURMI,1,Rotifera,3,NA,NA
NLA06608-R10RAINYL,1,Bosmina,3,Bosmina,NA
NLA06608-R10RAINYL,1,Cyclopidae,40,Diacyclops,NA
NLA06608-R10RAINYL,1,Cyclopidae,149,NA,NA
NLA06608-R10RAINYL,1,Daphnia ambigua,5,Daphnia,ambigua
NLA06608-R10RAINYL,1,Holopedium gibberum,52,Holopedium,gibberum
NLA06608-R10RAINYL,1,Asplanchna,620,Asplanchna,NA
NLA06608-R10RAINYL,1,Conochilidae,1,NA,NA
NLA06608-R10RAINYL,1,Filinia,18,Filinia,terminalis
NLA06608-R10RAINYL,1,Kellicottia longispina,71,Kellicottia,longispina
NLA06608-R10RAINYL,1,Keratella cceo,34,Keratella,cceo
NLA06608-R10RAINYL,1,Keratella hiemalis,135,Keratella,hiemalis
NLA06608-R10RAINYL,1,Polyarthra,1,Polyarthra,NA
NLA06608-R10SQUAWL,1,Bosmina,2,Bosmina,NA
NLA06608-R10SQUAWL,1,Cyclopidae,16,Diacyclops,NA
NLA06608-R10SQUAWL,1,Cyclopidae,21,NA,NA
NLA06608-R10SQUAWL,1,Daphnia catawba/pulex complex,204,Daphnia,pulex
NLA06608-R10SQUAWL,1,Daphnia mendotae complex,9,Daphnia,mendotae
NLA06608-R10SQUAWL,1,Diaptomidae,46,NA,NA
NLA06608-R10SQUAWL,1,Asplanchna,2,Asplanchna,NA
NLA06608-R10SQUAWL,1,Conochilidae,1,NA,NA
NLA06608-R10SQUAWL,1,Filinia,9,Filinia,terminalis
NLA06608-R10SQUAWL,1,Hexarthra,2,Hexarthra,NA
NLA06608-R10SQUAWL,1,Kellicottia longispina,262,Kellicottia,longispina
NLA06608-R10SQUAWL,1,Keratella cceo,5,Keratella,cceo
NLA06608-R10SQUAWL,1,Keratella hiemalis,2,Keratella,hiemalis
NLA06608-R10SQUAWL,1,Polyarthra,20,Polyarthra,NA
NLA06608-R10SQUAWL,1,Pompholyx,8,Pompholyx,sulcata
NLA06608-R10SQUAWL,1,Synchaeta,4,Synchaeta,NA
NLA06608-R10SQUAWL,1,Testudinella,1,Testudinella,NA
NLA06608-R10ULAKE,1,Cyclopidae,5,Diacyclops,NA
NLA06608-R10ULAKE,1,Cyclopidae,20,NA,NA
NLA06608-R10ULAKE,1,Diaphanosoma,1,Diaphanosoma,NA
NLA06608-R10ULAKE,1,Diaptomidae,35,NA,NA
NLA06608-R10ULAKE,1,Holopedium gibberum,123,Holopedium,gibberum
NLA06608-R10ULAKE,1,Temoridae,43,Epischura,NA
NLA06608-R10ULAKE,1,None present,0,Kellicottia,longispina
NLA06608-R10YELLOW,1,Aglaodiaptomus,8,Aglaodiaptomus,NA
NLA06608-R10YELLOW,1,Bosmina,2,Bosmina,NA
NLA06608-R10YELLOW,1,Cyclopidae,2,Acanthocyclops,NA
NLA06608-R10YELLOW,1,Daphnia mendotae complex,194,Daphnia,mendotae
NLA06608-R10YELLOW,1,Diaptomidae,95,NA,NA
NLA06608-R10YELLOW,1,Holopedium gibberum,2,Holopedium,gibberum
NLA06608-R10YELLOW,1,Conochilidae,184,NA,NA
NLA06608-R10YELLOW,1,Gastropus,2,Gastropus,NA
NLA06608-R10YELLOW,1,Kellicottia longispina,27,Kellicottia,longispina
NLA06608-R10YELLOW,1,Keratella cceo,1,Keratella,cceo
NLA06608-R10YELLOW,1,Keratella hiemalis,2,Keratella,hiemalis
NLA06608-R10YELLOW,1,Lecanidae,1,Monostyla,NA
NLA06608-R31,1,Chaoborus punctipennis,1,Chaoborus,punctipennis
NLA06608-R31,1,Cyclopidae,11,Mesocyclops,NA
NLA06608-R31,1,Cyclopidae,14,NA,NA
NLA06608-R31,1,Daphnia catawba/pulex complex,95,Daphnia,pulex
NLA06608-R31,1,Diaphanosoma,4,Diaphanosoma,NA
NLA06608-R31,1,Diaptomidae,19,NA,NA
NLA06608-R31,1,Keratella cceo,7,Keratella,cceo
NLA06608-R31,1,Keratella cceo,191,Keratella,cceo
NLA06608-R31,1,Lecanidae,1,Monostyla,NA
NLA06608-R31,1,Polyarthra,4,Polyarthra,NA
NLA06608-R31,1,Trichocerca,3,Trichocerca,NA
NLA06608-R314,1,UNID,4,NA,NA
NLA06608-R314,1,Ceriodaphnia,3,Ceriodaphnia,NA
NLA06608-R314,1,Chaoborus punctipennis,4,Chaoborus,punctipennis
NLA06608-R314,1,Cyclopidae,30,Mesocyclops,NA
NLA06608-R314,1,Daphnia catawba/pulex complex,25,Daphnia,pulex
NLA06608-R314,1,Daphnia mendotae complex,148,Daphnia,mendotae
NLA06608-R314,1,Diaptomidae,6,NA,NA
NLA06608-R314,1,Anuraeopsis,2,Anuraeopsis,fissa
NLA06608-R314,1,Collotheca,208,Collotheca,NA
NLA06608-R314,1,Conochilidae,31,NA,NA
NLA06608-R314,1,Kellicottia bostoniensis,8,Kellicottia,bostonensis
